curve_id,semester,time_frame,window,stop_loss_sigma,use_elastic_sizing,use_r2,use_ttest,use_anchor,use_slope_limit,use_z_dynamic,total_trades,win_trades_gross,loss_trades_gross,win_trades_net,loss_trades_net,avg_win_pct_gross,avg_loss_pct_gross,avg_win_pct_net,avg_loss_pct_net,win_ratio_gross,win_ratio_net,reward_ratio_gross,reward_ratio_net,profit_factor_gross,profit_factor_net,recovery_factor_gross,recovery_factor_net,sharpe_ratio_gross,sharpe_ratio_net,sortino_ratio_gross,sortino_ratio_net,calmar_ratio_gross,calmar_ratio_net,max_consecutive_wins_gross,max_consecutive_losses_gross,max_consecutive_wins_net,max_consecutive_losses_net,relative_expected_value_gross,relative_expected_value_net,cumulative_monetary_profit_gross,cumulative_monetary_profit_net,trade_time_min,trade_time_max,trade_time_mean,trade_time_median,drawdown_max,drawdown_mean,drawdown_median
S4|30min|W40|σ2.5|R2:0|t:0|Anc:0|Slp:0|Zdyn:1,S4,30min,40,2.5,False,False,False,False,False,True,191,101,90,101,90,0.002163145217469507,-0.002019269812270496,0.0020693018436023234,-0.0021715167067624013,0.5287958115183246,0.5287958115183246,1.071251203937544,0.9529292761866548,1.1965079886760344,1.0657954072526998,6.151143186659669,2.185897869610413,1.6052693507296214,0.5839182146703282,1.6649679401612962,0.5768239518344972,12.617210533823597,4.430672328875844,6,5,6,5,0.00019237373748730676,7.101038007967844e-05,3687.624179493981,1310.4506907531575,30.0,6540.0,745.7591623036649,270.0,599.5022498405726,130.3196866388446,104.73938718394277
S4|30min|W40|σ2.5|R2:0|t:0|Anc:1|Slp:0|Zdyn:1,S4,30min,40,2.5,False,False,False,True,False,True,191,101,90,101,90,0.002163145217469507,-0.002019269812270496,0.0020693018436023234,-0.0021715167067624013,0.5287958115183246,0.5287958115183246,1.071251203937544,0.9529292761866548,1.1965079886760344,1.0657954072526998,6.151143186659669,2.185897869610413,1.6052693507296214,0.5839182146703282,1.6649679401612962,0.5768239518344972,12.617210533823597,4.430672328875844,6,5,6,5,0.00019237373748730676,7.101038007967844e-05,3687.624179493981,1310.4506907531575,30.0,6540.0,745.7591623036649,270.0,599.5022498405726,130.3196866388446,104.73938718394277
S4|30min|W10|σ2.5|R2:0|t:0|Anc:1|Slp:1|Zdyn:0,S4,30min,10,2.5,False,False,False,True,True,False,34,22,12,22,12,0.0014889175017669262,-0.001298956832953073,0.001362789791675013,-0.0014325636560223681,0.6470588235294118,0.6470588235294118,1.1462409404183147,0.9512944056244677,2.0935318313810587,1.738401772134715,6.553854518441333,4.868417309642738,2.788924098487609,2.072204163503231,2.9941261038770555,2.039117817075561,13.305899222744022,9.862015623891645,7,4,7,4,0.0005049618542186914,0.00037619445719358437,1727.3760046584998,1283.151345163054,30.0,5640.0,513.5294117647059,120.0,263.5664248875198,84.49889610076038,70.59877082742702
S4|30min|W40|σ3.5|R2:1|t:0|Anc:1|Slp:0|Zdyn:1,S4,30min,40,3.5,False,True,False,True,False,True,142,84,58,84,58,0.002093928978501968,-0.002513659645710994,0.0019896659166058366,-0.002668653709964593,0.5915492957746479,0.5915492957746479,0.833020087693573,0.7455691643979672,1.202944139730326,1.0766119933900493,3.285435784464873,1.3042672737365066,1.3915353980493645,0.5642202861274793,1.2586111855688344,0.49043702637939096,6.7530096376447775,2.6563195975124225,13,5,13,5,0.00021195616016146248,8.697198462636536e-05,3006.4034764352973,1193.4957561804522,30.0,15780.0,1038.1690140845071,330.0,915.0699248638566,154.05880557829127,138.62030262327627
S4|30min|W40|σ3.5|R2:1|t:0|Anc:0|Slp:0|Zdyn:1,S4,30min,40,3.5,False,True,False,False,False,True,142,84,58,84,58,0.002093928978501968,-0.002513659645710994,0.0019896659166058366,-0.002668653709964593,0.5915492957746479,0.5915492957746479,0.833020087693573,0.7455691643979672,1.202944139730326,1.0766119933900493,3.285435784464873,1.3042672737365066,1.3915353980493645,0.5642202861274793,1.2586111855688344,0.49043702637939096,6.7530096376447775,2.6563195975124225,13,5,13,5,0.00021195616016146248,8.697198462636536e-05,3006.4034764352973,1193.4957561804522,30.0,15780.0,1038.1690140845071,330.0,915.0699248638566,154.05880557829127,138.62030262327627
S4|30min|W40|σ3.5|R2:1|t:1|Anc:0|Slp:0|Zdyn:1,S4,30min,40,3.5,False,True,True,False,False,True,142,84,58,84,58,0.002093928978501968,-0.002513659645710994,0.0019896659166058366,-0.002668653709964593,0.5915492957746479,0.5915492957746479,0.833020087693573,0.7455691643979672,1.202944139730326,1.0766119933900493,3.285435784464873,1.3042672737365066,1.3915353980493645,0.5642202861274793,1.2586111855688344,0.49043702637939096,6.7530096376447775,2.6563195975124225,13,5,13,5,0.00021195616016146248,8.697198462636536e-05,3006.4034764352973,1193.4957561804522,30.0,15780.0,1038.1690140845071,330.0,915.0699248638566,154.05880557829127,138.62030262327627
S4|30min|W40|σ3.5|R2:1|t:1|Anc:1|Slp:0|Zdyn:1,S4,30min,40,3.5,False,True,True,True,False,True,142,84,58,84,58,0.002093928978501968,-0.002513659645710994,0.0019896659166058366,-0.002668653709964593,0.5915492957746479,0.5915492957746479,0.833020087693573,0.7455691643979672,1.202944139730326,1.0766119933900493,3.285435784464873,1.3042672737365066,1.3915353980493645,0.5642202861274793,1.2586111855688344,0.49043702637939096,6.7530096376447775,2.6563195975124225,13,5,13,5,0.00021195616016146248,8.697198462636536e-05,3006.4034764352973,1193.4957561804522,30.0,15780.0,1038.1690140845071,330.0,915.0699248638566,154.05880557829127,138.62030262327627
S4|30min|W10|σ2.5|R2:1|t:0|Anc:1|Slp:0|Zdyn:0,S4,30min,10,2.5,False,True,False,True,False,False,28,19,9,19,9,0.001486790375691934,-0.001401503572579179,0.0013580113015508218,-0.0015448577110174872,0.6785714285714286,0.6785714285714286,1.0608537893027286,0.8790526738261201,2.2321491716218933,1.8503385672504606,5.964752247276711,4.527907212461574,2.7572408023712116,2.0907641806375876,2.8139072834227594,1.9580041862050555,12.10044116715348,9.168098494211952,7,2,7,2,0.000558410178033362,0.0004249462617967223,1572.1084251545221,1193.4043162109126,30.0,2970.0,398.57142857142856,120.0,263.5664248875198,81.38058412729546,63.53293285318366
S4|30min|W40|σ2.5|R2:1|t:0|Anc:0|Slp:1|Zdyn:0,S4,30min,40,2.5,False,True,False,False,True,False,172,92,80,92,80,0.002050524304557867,-0.0019253550689674562,0.001944207993995932,-0.002084008870151009,0.5348837209302325,0.5348837209302325,1.0650109881589465,0.9329173315155099,1.2186913467296694,1.0692130798190782,4.603710055820737,1.5572967481783426,1.6478376934168195,0.5701439382076817,1.6937721229744445,0.5547204226680862,9.384092000421777,3.1383441708462576,11,6,11,6,0.0002012780843135307,7.061875485781998e-05,3476.4973695220456,1175.9945745849238,30.0,6510.0,711.6279069767442,270.0,755.151242664926,123.88721415910862,105.05892252053583
S4|30min|W40|σ2.5|R2:1|t:0|Anc:1|Slp:1|Zdyn:0,S4,30min,40,2.5,False,True,False,True,True,False,172,92,80,92,80,0.002050524304557867,-0.0019253550689674562,0.001944207993995932,-0.002084008870151009,0.5348837209302325,0.5348837209302325,1.0650109881589465,0.9329173315155099,1.2186913467296694,1.0692130798190782,4.603710055820737,1.5572967481783426,1.6478376934168195,0.5701439382076817,1.6937721229744445,0.5547204226680862,9.384092000421777,3.1383441708462576,11,6,11,6,0.0002012780843135307,7.061875485781998e-05,3476.4973695220456,1175.9945745849238,30.0,6510.0,711.6279069767442,270.0,755.151242664926,123.88721415910862,105.05892252053583
S4|30min|W40|σ2.5|R2:1|t:1|Anc:0|Slp:1|Zdyn:0,S4,30min,40,2.5,False,True,True,False,True,False,172,92,80,92,80,0.002050524304557867,-0.0019253550689674562,0.001944207993995932,-0.002084008870151009,0.5348837209302325,0.5348837209302325,1.0650109881589465,0.9329173315155099,1.2186913467296694,1.0692130798190782,4.603710055820737,1.5572967481783426,1.6478376934168195,0.5701439382076817,1.6937721229744445,0.5547204226680862,9.384092000421777,3.1383441708462576,11,6,11,6,0.0002012780843135307,7.061875485781998e-05,3476.4973695220456,1175.9945745849238,30.0,6510.0,711.6279069767442,270.0,755.151242664926,123.88721415910862,105.05892252053583
S4|30min|W40|σ2.5|R2:1|t:1|Anc:1|Slp:1|Zdyn:0,S4,30min,40,2.5,False,True,True,True,True,False,172,92,80,92,80,0.002050524304557867,-0.0019253550689674562,0.001944207993995932,-0.002084008870151009,0.5348837209302325,0.5348837209302325,1.0650109881589465,0.9329173315155099,1.2186913467296694,1.0692130798190782,4.603710055820737,1.5572967481783426,1.6478376934168195,0.5701439382076817,1.6937721229744445,0.5547204226680862,9.384092000421777,3.1383441708462576,11,6,11,6,0.0002012780843135307,7.061875485781998e-05,3476.4973695220456,1175.9945745849238,30.0,6510.0,711.6279069767442,270.0,755.151242664926,123.88721415910862,105.05892252053583
S4|30min|W40|σ3.5|R2:1|t:1|Anc:0|Slp:1|Zdyn:0,S4,30min,40,3.5,False,True,True,False,True,False,145,87,58,87,58,0.002008840060905576,-0.0024787092519860396,0.0018981819118457928,-0.00263791395374858,0.6,0.6,0.8104379564872379,0.7195768873159798,1.2112259131224532,1.075948114674722,3.3901422864260473,1.2841121445924324,1.463073931913542,0.566618229245686,1.3125758884486611,0.48667375335183916,6.897629663868001,2.587796404144296,14,5,14,5,0.00021382033574892964,8.37435656080439e-05,3102.217247317666,1175.0524036689628,30.0,15780.0,985.8620689655172,330.0,915.0699248638566,149.3140840484854,130.81801916916686
S4|30min|W40|σ3.5|R2:1|t:0|Anc:1|Slp:1|Zdyn:0,S4,30min,40,3.5,False,True,False,True,True,False,145,87,58,87,58,0.002008840060905576,-0.0024787092519860396,0.0018981819118457928,-0.00263791395374858,0.6,0.6,0.8104379564872379,0.7195768873159798,1.2112259131224532,1.075948114674722,3.3901422864260473,1.2841121445924324,1.463073931913542,0.566618229245686,1.3125758884486611,0.48667375335183916,6.897629663868001,2.587796404144296,14,5,14,5,0.00021382033574892964,8.37435656080439e-05,3102.217247317666,1175.0524036689628,30.0,15780.0,985.8620689655172,330.0,915.0699248638566,149.3140840484854,130.81801916916686
S4|30min|W40|σ3.5|R2:1|t:1|Anc:1|Slp:1|Zdyn:0,S4,30min,40,3.5,False,True,True,True,True,False,145,87,58,87,58,0.002008840060905576,-0.0024787092519860396,0.0018981819118457928,-0.00263791395374858,0.6,0.6,0.8104379564872379,0.7195768873159798,1.2112259131224532,1.075948114674722,3.3901422864260473,1.2841121445924324,1.463073931913542,0.566618229245686,1.3125758884486611,0.48667375335183916,6.897629663868001,2.587796404144296,14,5,14,5,0.00021382033574892964,8.37435656080439e-05,3102.217247317666,1175.0524036689628,30.0,15780.0,985.8620689655172,330.0,915.0699248638566,149.3140840484854,130.81801916916686
S4|30min|W40|σ3.5|R2:1|t:0|Anc:0|Slp:1|Zdyn:0,S4,30min,40,3.5,False,True,False,False,True,False,145,87,58,87,58,0.002008840060905576,-0.0024787092519860396,0.0018981819118457928,-0.00263791395374858,0.6,0.6,0.8104379564872379,0.7195768873159798,1.2112259131224532,1.075948114674722,3.3901422864260473,1.2841121445924324,1.463073931913542,0.566618229245686,1.3125758884486611,0.48667375335183916,6.897629663868001,2.587796404144296,14,5,14,5,0.00021382033574892964,8.37435656080439e-05,3102.217247317666,1175.0524036689628,30.0,15780.0,985.8620689655172,330.0,915.0699248638566,149.3140840484854,130.81801916916686
S4|30min|W10|σ2.5|R2:0|t:0|Anc:0|Slp:0|Zdyn:0,S4,30min,10,2.5,False,False,False,False,False,False,42,26,16,26,16,0.0014596218830814913,-0.0013288631426911696,0.0013434658761437577,-0.001464737061266516,0.6190476190476191,0.6190476190476191,1.0983989518480537,0.9172061741798909,1.7747605740845624,1.4837930669776245,3.9482129960121073,2.7084305393914243,2.3121871426632548,1.5807121669091526,2.3002152790947594,1.4708563033299704,8.01380080416661,5.482841701078974,10,3,10,3,0.00039734187326333496,0.0002736742809398439,1677.173250645205,1150.5223392167597,30.0,5730.0,573.5714285714286,180.0,424.79300188192326,83.70874832455637,63.53293285318366
S1|30min|W40|σ2.5|R2:1|t:1|Anc:1|Slp:0|Zdyn:1,S1,30min,40,2.5,False,True,True,True,False,True,146,74,72,74,72,0.003183986167802268,-0.0028511686021156055,0.003092365737035615,-0.003007110010224736,0.5068493150684932,0.5068493150684932,1.1167302296467867,1.028351382729928,1.1421979419402037,1.0522815798292229,3.747237922499458,1.4391484078009755,1.020984537972796,0.4104460750993162,1.1070662524394468,0.4302571697594047,7.7494101332252905,2.9482493715555025,7,7,7,7,0.00020774545934961828,8.440509455105835e-05,2986.7241743770123,1147.0687020663772,30.0,13410.0,708.082191780822,210.0,797.0468478779771,189.66256380419185,146.24775989468935
S1|30min|W40|σ2.5|R2:1|t:0|Anc:1|Slp:0|Zdyn:1,S1,30min,40,2.5,False,True,False,True,False,True,146,74,72,74,72,0.003183986167802268,-0.0028511686021156055,0.003092365737035615,-0.003007110010224736,0.5068493150684932,0.5068493150684932,1.1167302296467867,1.028351382729928,1.1421979419402037,1.0522815798292229,3.747237922499458,1.4391484078009755,1.020984537972796,0.4104460750993162,1.1070662524394468,0.4302571697594047,7.7494101332252905,2.9482493715555025,7,7,7,7,0.00020774545934961828,8.440509455105835e-05,2986.7241743770123,1147.0687020663772,30.0,13410.0,708.082191780822,210.0,797.0468478779771,189.66256380419185,146.24775989468935
S1|30min|W40|σ2.5|R2:1|t:1|Anc:0|Slp:0|Zdyn:1,S1,30min,40,2.5,False,True,True,False,False,True,146,74,72,74,72,0.003183986167802268,-0.0028511686021156055,0.003092365737035615,-0.003007110010224736,0.5068493150684932,0.5068493150684932,1.1167302296467867,1.028351382729928,1.1421979419402037,1.0522815798292229,3.747237922499458,1.4391484078009755,1.020984537972796,0.4104460750993162,1.1070662524394468,0.4302571697594047,7.7494101332252905,2.9482493715555025,7,7,7,7,0.00020774545934961828,8.440509455105835e-05,2986.7241743770123,1147.0687020663772,30.0,13410.0,708.082191780822,210.0,797.0468478779771,189.66256380419185,146.24775989468935
S1|30min|W40|σ2.5|R2:1|t:0|Anc:0|Slp:0|Zdyn:1,S1,30min,40,2.5,False,True,False,False,False,True,146,74,72,74,72,0.003183986167802268,-0.0028511686021156055,0.003092365737035615,-0.003007110010224736,0.5068493150684932,0.5068493150684932,1.1167302296467867,1.028351382729928,1.1421979419402037,1.0522815798292229,3.747237922499458,1.4391484078009755,1.020984537972796,0.4104460750993162,1.1070662524394468,0.4302571697594047,7.7494101332252905,2.9482493715555025,7,7,7,7,0.00020774545934961828,8.440509455105835e-05,2986.7241743770123,1147.0687020663772,30.0,13410.0,708.082191780822,210.0,797.0468478779771,189.66256380419185,146.24775989468935
S4|30min|W10|σ2.5|R2:1|t:0|Anc:0|Slp:0|Zdyn:0,S4,30min,10,2.5,False,True,False,False,False,False,29,19,10,19,10,0.00148709280130812,-0.001300510948761267,0.0013584120493824754,-0.0014465124961511421,0.6551724137931034,0.6551724137931034,1.1434681136091718,0.9390945830035461,2.1656282164210476,1.7792875422796368,5.816054737477151,4.3152746118592376,2.6706994306590466,1.9786365265262411,2.8309857483728935,1.920327331507225,11.796461705736709,8.735095706365732,7,2,7,2,0.0005258501288704004,0.0003911966888536418,1532.9167541069753,1137.361501855619,30.0,2970.0,390.0,120.0,263.5664248875198,80.5068679282609,58.343352407607355
S4|30min|W10|σ3.5|R2:0|t:0|Anc:0|Slp:0|Zdyn:0,S4,30min,10,3.5,False,False,False,False,False,False,42,27,15,27,15,0.0015053466325612066,-0.001620785326354672,0.0013877670600005278,-0.0017555415163043118,0.6428571428571429,0.6428571428571429,0.928776074217614,0.7905065457648609,1.6608346052917686,1.4156007314689956,2.739000605752971,1.859178136863733,2.0014035610491048,1.3574543596084059,1.759707850306283,1.135444961794576,5.558377080150713,3.7629348823791675,10,3,10,3,0.00038887093294839295,0.00026515685417737077,1639.5320833804074,1112.881171951962,30.0,5940.0,595.7142857142857,210.0,598.5877038277208,97.11833359083396,70.59877082742702
S2|30min|W20|σ2.5|R2:0|t:1|Anc:0|Slp:0|Zdyn:0,S2,30min,20,2.5,False,False,True,False,False,False,170,87,83,87,83,0.002119564332681227,-0.0018110890141427192,0.0020141975141428283,-0.0019728763518474576,0.5117647058823529,0.5117647058823529,1.170325873620588,1.020944628514948,1.224685697115157,1.0677687072596131,7.505778699130749,2.4370930781965856,1.6598678907129787,0.5512552313868848,1.8639639698140502,0.5826887388673585,15.223563447721753,4.887171539881727,8,5,8,5,0.000200480639820124,6.756733251227716e-05,3423.11012063773,1111.4686850382407,30.0,11760.0,444.0,135.0,456.06328908074033,124.36380535348889,115.44652363503886
S2|30min|W20|σ2.5|R2:0|t:1|Anc:1|Slp:0|Zdyn:0,S2,30min,20,2.5,False,False,True,True,False,False,170,87,83,87,83,0.002119564332681227,-0.0018110890141427192,0.0020141975141428283,-0.0019728763518474576,0.5117647058823529,0.5117647058823529,1.170325873620588,1.020944628514948,1.224685697115157,1.0677687072596131,7.505778699130749,2.4370930781965856,1.6598678907129787,0.5512552313868848,1.8639639698140502,0.5826887388673585,15.223563447721753,4.887171539881727,8,5,8,5,0.000200480639820124,6.756733251227716e-05,3423.11012063773,1111.4686850382407,30.0,11760.0,444.0,135.0,456.06328908074033,124.36380535348889,115.44652363503886
S2|30min|W20|σ2.5|R2:1|t:1|Anc:0|Slp:0|Zdyn:0,S2,30min,20,2.5,False,True,True,False,False,False,170,87,83,87,83,0.002119564332681227,-0.0018110890141427192,0.0020141975141428283,-0.0019728763518474576,0.5117647058823529,0.5117647058823529,1.170325873620588,1.020944628514948,1.224685697115157,1.0677687072596131,7.505778699130749,2.4370930781965856,1.6598678907129787,0.5512552313868848,1.8639639698140502,0.5826887388673585,15.223563447721753,4.887171539881727,8,5,8,5,0.000200480639820124,6.756733251227716e-05,3423.11012063773,1111.4686850382407,30.0,11760.0,444.0,135.0,456.06328908074033,124.36380535348889,115.44652363503886
S2|30min|W20|σ2.5|R2:1|t:1|Anc:1|Slp:0|Zdyn:0,S2,30min,20,2.5,False,True,True,True,False,False,170,87,83,87,83,0.002119564332681227,-0.0018110890141427192,0.0020141975141428283,-0.0019728763518474576,0.5117647058823529,0.5117647058823529,1.170325873620588,1.020944628514948,1.224685697115157,1.0677687072596131,7.505778699130749,2.4370930781965856,1.6598678907129787,0.5512552313868848,1.8639639698140502,0.5826887388673585,15.223563447721753,4.887171539881727,8,5,8,5,0.000200480639820124,6.756733251227716e-05,3423.11012063773,1111.4686850382407,30.0,11760.0,444.0,135.0,456.06328908074033,124.36380535348889,115.44652363503886
S4|30min|W20|σ3.5|R2:0|t:0|Anc:0|Slp:0|Zdyn:0,S4,30min,20,3.5,False,False,False,False,False,False,195,124,71,124,71,0.0014958511837521223,-0.0021296589472949564,0.0013935063779784102,-0.0022789247984130417,0.6358974358974359,0.6358974358974359,0.7023900167921807,0.6114753672208912,1.2204102968847288,1.0644222767553477,4.68756990099178,1.4471607852224349,1.717594814097486,0.5439167243979348,1.3964172268020325,0.42494153616182345,9.542298818954876,2.911395991603652,12,4,12,4,0.0001757936488580578,5.636477016408666e-05,3445.8344865141567,1063.8084650631683,30.0,8850.0,679.3846153846154,210.0,735.1003951503953,118.03903506152486,80.11871041789895
S4|30min|W20|σ3.5|R2:0|t:0|Anc:1|Slp:0|Zdyn:0,S4,30min,20,3.5,False,False,False,True,False,False,195,124,71,124,71,0.0014958511837521223,-0.0021296589472949564,0.0013935063779784102,-0.0022789247984130417,0.6358974358974359,0.6358974358974359,0.7023900167921807,0.6114753672208912,1.2204102968847288,1.0644222767553477,4.68756990099178,1.4471607852224349,1.717594814097486,0.5439167243979348,1.3964172268020325,0.42494153616182345,9.542298818954876,2.911395991603652,12,4,12,4,0.0001757936488580578,5.636477016408666e-05,3445.8344865141567,1063.8084650631683,30.0,8850.0,679.3846153846154,210.0,735.1003951503953,118.03903506152486,80.11871041789895
S1|30min|W20|σ2.5|R2:0|t:1|Anc:0|Slp:0|Zdyn:1,S1,30min,20,2.5,False,False,True,False,False,True,140,72,68,72,68,0.002481102910018072,-0.0022020637271408018,0.0023692510747350642,-0.0023456702569102667,0.5142857142857142,0.5142857142857142,1.1267171242312681,1.0100529124907174,1.1852380429709248,1.0646866568334157,4.248256384987975,1.5652896995294723,1.2686046337246735,0.483580147934952,1.3752918454985257,0.5011226491839887,8.768045481709944,3.2007156673284847,7,8,7,8,0.00020642197196947602,7.914642793590338e-05,2877.5103250834563,1060.2319784792335,30.0,4770.0,532.2857142857143,180.0,677.339139711927,157.267289941685,124.18963470556795
S1|30min|W20|σ2.5|R2:0|t:1|Anc:1|Slp:0|Zdyn:1,S1,30min,20,2.5,False,False,True,True,False,True,140,72,68,72,68,0.002481102910018072,-0.0022020637271408018,0.0023692510747350642,-0.0023456702569102667,0.5142857142857142,0.5142857142857142,1.1267171242312681,1.0100529124907174,1.1852380429709248,1.0646866568334157,4.248256384987975,1.5652896995294723,1.2686046337246735,0.483580147934952,1.3752918454985257,0.5011226491839887,8.768045481709944,3.2007156673284847,7,8,7,8,0.00020642197196947602,7.914642793590338e-05,2877.5103250834563,1060.2319784792335,30.0,4770.0,532.2857142857143,180.0,677.339139711927,157.267289941685,124.18963470556795
S1|30min|W20|σ2.5|R2:1|t:1|Anc:1|Slp:0|Zdyn:1,S1,30min,20,2.5,False,True,True,True,False,True,140,72,68,72,68,0.002481102910018072,-0.0022020637271408018,0.0023692510747350642,-0.0023456702569102667,0.5142857142857142,0.5142857142857142,1.1267171242312681,1.0100529124907174,1.1852380429709248,1.0646866568334157,4.248256384987975,1.5652896995294723,1.2686046337246735,0.483580147934952,1.3752918454985257,0.5011226491839887,8.768045481709944,3.2007156673284847,7,8,7,8,0.00020642197196947602,7.914642793590338e-05,2877.5103250834563,1060.2319784792335,30.0,4770.0,532.2857142857143,180.0,677.339139711927,157.267289941685,124.18963470556795
S1|30min|W20|σ2.5|R2:1|t:1|Anc:0|Slp:0|Zdyn:1,S1,30min,20,2.5,False,True,True,False,False,True,140,72,68,72,68,0.002481102910018072,-0.0022020637271408018,0.0023692510747350642,-0.0023456702569102667,0.5142857142857142,0.5142857142857142,1.1267171242312681,1.0100529124907174,1.1852380429709248,1.0646866568334157,4.248256384987975,1.5652896995294723,1.2686046337246735,0.483580147934952,1.3752918454985257,0.5011226491839887,8.768045481709944,3.2007156673284847,7,8,7,8,0.00020642197196947602,7.914642793590338e-05,2877.5103250834563,1060.2319784792335,30.0,4770.0,532.2857142857143,180.0,677.339139711927,157.267289941685,124.18963470556795
S4|30min|W10|σ2.5|R2:1|t:0|Anc:1|Slp:1|Zdyn:0,S4,30min,10,2.5,False,True,False,True,True,False,27,18,9,18,9,0.001486409653706832,-0.0014021431100611382,0.001353950810187929,-0.0015455513914472362,0.6666666666666666,0.6666666666666666,1.0600983901293926,0.8760309218317905,2.1129619704905975,1.7468478547179132,5.387774928159803,3.9768368955946127,2.509645932754141,1.8525887065045787,2.5897803254878253,1.7523971638263134,10.921601338406116,8.04640569300458,7,3,7,3,0.0005235587324508421,0.00038745007630954046,1420.036575913693,1048.160682932655,30.0,2970.0,408.8888888888889,120.0,263.5664248875198,83.50263536034883,68.72251329875996
S4|30min|W20|σ1.5|R2:0|t:1|Anc:1|Slp:0|Zdyn:0,S4,30min,20,1.5,False,False,True,True,False,False,220,105,115,105,115,0.0014486921775530449,-0.0009837209885292257,0.0013402779948053511,-0.001133426336390072,0.4772727272727273,0.4772727272727273,1.472665719696602,1.182501192864545,1.3393914624465542,1.077307154977347,10.833731150954424,2.7984280436170206,2.624299005623285,0.6878823902177608,3.3179809593717526,0.7869982303072711,22.113994097567122,5.62996913519694,10,9,10,9,0.00017720347710094872,4.7205276225925305e-05,3952.16577597749,1020.871884894844,30.0,3930.0,294.54545454545456,120.0,364.8019062785506,73.3395713979163,58.51521441494882
S4|30min|W20|σ1.5|R2:1|t:1|Anc:0|Slp:0|Zdyn:0,S4,30min,20,1.5,False,True,True,False,False,False,220,105,115,105,115,0.0014486921775530449,-0.0009837209885292257,0.0013402779948053511,-0.001133426336390072,0.4772727272727273,0.4772727272727273,1.472665719696602,1.182501192864545,1.3393914624465542,1.077307154977347,10.833731150954424,2.7984280436170206,2.624299005623285,0.6878823902177608,3.3179809593717526,0.7869982303072711,22.113994097567122,5.62996913519694,10,9,10,9,0.00017720347710094872,4.7205276225925305e-05,3952.16577597749,1020.871884894844,30.0,3930.0,294.54545454545456,120.0,364.8019062785506,73.3395713979163,58.51521441494882
S4|30min|W20|σ1.5|R2:0|t:1|Anc:0|Slp:0|Zdyn:0,S4,30min,20,1.5,False,False,True,False,False,False,220,105,115,105,115,0.0014486921775530449,-0.0009837209885292257,0.0013402779948053511,-0.001133426336390072,0.4772727272727273,0.4772727272727273,1.472665719696602,1.182501192864545,1.3393914624465542,1.077307154977347,10.833731150954424,2.7984280436170206,2.624299005623285,0.6878823902177608,3.3179809593717526,0.7869982303072711,22.113994097567122,5.62996913519694,10,9,10,9,0.00017720347710094872,4.7205276225925305e-05,3952.16577597749,1020.871884894844,30.0,3930.0,294.54545454545456,120.0,364.8019062785506,73.3395713979163,58.51521441494882
S4|30min|W20|σ1.5|R2:1|t:1|Anc:1|Slp:0|Zdyn:0,S4,30min,20,1.5,False,True,True,True,False,False,220,105,115,105,115,0.0014486921775530449,-0.0009837209885292257,0.0013402779948053511,-0.001133426336390072,0.4772727272727273,0.4772727272727273,1.472665719696602,1.182501192864545,1.3393914624465542,1.077307154977347,10.833731150954424,2.7984280436170206,2.624299005623285,0.6878823902177608,3.3179809593717526,0.7869982303072711,22.113994097567122,5.62996913519694,10,9,10,9,0.00017720347710094872,4.7205276225925305e-05,3952.16577597749,1020.871884894844,30.0,3930.0,294.54545454545456,120.0,364.8019062785506,73.3395713979163,58.51521441494882
S4|30min|W10|σ2.5|R2:1|t:0|Anc:0|Slp:1|Zdyn:0,S4,30min,10,2.5,False,True,False,False,True,False,28,18,10,18,10,0.0014866969276943357,-0.0013010869784885113,0.0013543298971282738,-0.001447137502565442,0.6428571428571429,0.6428571428571429,1.1426576026619295,0.9358681498664491,2.0499929492589355,1.6797707625886475,5.239077418360242,3.7642042949922763,2.425233132698694,1.7420984831143742,2.596745828611422,1.705930797495707,10.618082824872737,7.61403241926529,7,3,7,3,0.000491059818343319,0.0003538058258090896,1380.8449048661462,992.1178685773613,30.0,2970.0,399.64285714285717,135.0,263.5664248875198,82.52192746731116,63.53293285318366
S1|30min|W20|σ3.5|R2:0|t:1|Anc:0|Slp:0|Zdyn:0,S1,30min,20,3.5,False,False,True,False,False,False,142,81,61,81,61,0.002375858519073687,-0.0027077039427301666,0.002270080171738359,-0.002854450717511668,0.5704225352112676,0.5704225352112676,0.8774439781175334,0.7952774093494503,1.1577962474094867,1.051275329076394,3.58845529895974,1.2176431936924497,1.101069247069588,0.3910532356259077,1.0900671923569425,0.37229703788961216,7.398715510566115,2.4877129718304536,8,5,8,5,0.00019207464463682057,6.869718410278431e-05,2700.683598013952,916.4023869523529,30.0,8490.0,666.3380281690141,240.0,752.6033830759591,181.03131846112052,137.35753726501528
S1|30min|W20|σ3.5|R2:0|t:1|Anc:1|Slp:0|Zdyn:0,S1,30min,20,3.5,False,False,True,True,False,False,142,81,61,81,61,0.002375858519073687,-0.0027077039427301666,0.002270080171738359,-0.002854450717511668,0.5704225352112676,0.5704225352112676,0.8774439781175334,0.7952774093494503,1.1577962474094867,1.051275329076394,3.58845529895974,1.2176431936924497,1.101069247069588,0.3910532356259077,1.0900671923569425,0.37229703788961216,7.398715510566115,2.4877129718304536,8,5,8,5,0.00019207464463682057,6.869718410278431e-05,2700.683598013952,916.4023869523529,30.0,8490.0,666.3380281690141,240.0,752.6033830759591,181.03131846112052,137.35753726501528
